Time,x,y,z
1710446131.9487855,-3.2704420923018276,-3.0268972433160446,-0.005345369626461817
1710446131.9658136,-3.2563248820018553,-3.0638996720561287,-0.004401016612604698
1710446131.9823334,-3.240955798092401,-3.100042744613872,-0.003378759979923592
1710446131.9982736,-3.2239828254732985,-3.1353909326044804,-0.002097489633823044
1710446132.0148404,-3.2055986316967866,-3.1712892112980504,-0.0009714581179832634
1710446132.032039,-3.185633373017235,-3.207849508025734,-0.00023881975661754952
1710446132.0488913,-3.1652370849969444,-3.243566081029483,-0.00010120869959234895
1710446132.0647974,-3.145101422660857,-3.2774313406996862,-0.0004634448541866831
1710446132.0817108,-3.1252986720228857,-3.311298812828328,-0.0012952522791258656
1710446132.0986626,-3.1054512512822257,-3.344748342888214,-0.0024535799787256444
1710446132.1152027,-3.085340825334118,-3.37765389699684,-0.0037860178884348557
1710446132.1315084,-3.0649876272214884,-3.4102912406160426,-0.005194199326852081
1710446132.1483295,-3.044509009612409,-3.4433384991279055,-0.006727449820253286
1710446132.165393,-3.0240527189437434,-3.476477897765556,-0.008043552768434662
1710446132.1821852,-3.003503346635671,-3.509798814518819,-0.008753261947139653
1710446132.198753,-2.982694489488192,-3.5436001129321726,-0.008810996680960116
1710446132.2156277,-2.9621134463883907,-3.577615514624291,-0.008526010432764608
1710446132.2317407,-2.9415922193143094,-3.6110466828045578,-0.007942145770258749
1710446132.248516,-2.920070829454604,-3.6454120605100484,-0.006778228800251046
1710446132.2653131,-2.897846593165063,-3.679932481149596,-0.0055412563439534235
1710446132.2817414,-2.8757022819767,-3.7137579384152444,-0.00392766471656614
1710446132.2992089,-2.8531511573172796,-3.748019104448967,-0.0020875382607760187
1710446132.3153555,-2.8298935269149577,-3.7806729906037924,-0.0006093169929079831
1710446132.332328,-2.806250685714735,-3.8138124993415845,0.00042768995389546433
1710446132.3481135,-2.782089304065226,-3.8457368161825016,0.0009197596551754737
1710446132.3650365,-2.7576504993636886,-3.8780917866081244,0.0008394942441910462
1710446132.3821352,-2.7328518548172154,-3.9100402577291486,0.00021090667756651276
1710446132.3986614,-2.7076898658678323,-3.94122721688971,-0.000860888052694578
1710446132.415175,-2.6822007514383217,-3.9721026567065096,-0.0022631267467151587
1710446132.4317212,-2.656415179921017,-4.002677715383488,-0.0038518301030440925
1710446132.448491,-2.6303978936502266,-4.033267120045035,-0.005549248938495968
1710446132.465284,-2.6041681520591315,-4.063606697751835,-0.007184033917132076
1710446132.4819202,-2.57788035133651,-4.093854507995146,-0.008656475010584096
1710446132.498244,-2.5520607587183624,-4.12364696997763,-0.010143193320929531
1710446132.515149,-2.526892132613523,-4.153657849084794,-0.011161649860703577
1710446132.5318265,-2.5018660196229696,-4.183791470226096,-0.01055877593736299
1710446132.5484736,-2.476060078104291,-4.214069051403792,-0.009196991722307144
1710446132.5658855,-2.4483638099884883,-4.245449308767452,-0.007382642543360818
1710446132.582623,-2.4194364461871145,-4.277104643239133,-0.005697456941940173
1710446132.5989232,-2.390688627552249,-4.308405378279045,-0.0037685812639414833
1710446132.615581,-2.3617323555127725,-4.339675692303278,-0.0018023818577188352
1710446132.631776,-2.3318933509561623,-4.3702520053607765,-0.0001048285659202259
1710446132.649102,-2.3018030184284095,-4.401474583542033,0.000885379169773981
1710446132.6652746,-2.27196800869864,-4.431112405534347,0.0012513987618220453
1710446132.6825292,-2.242291818570615,-4.461215967899249,0.0009814658656803405
1710446132.6987524,-2.2125643279296905,-4.4898140102573345,7.19410937392381e-05
1710446132.7153177,-2.1827128500389623,-4.518366818703828,-0.0012553541333311703
1710446132.7319891,-2.1532774627005087,-4.546547479614074,-0.0028318569296720574
1710446132.7484612,-2.123192489091968,-4.574204339473499,-0.004789488660005718
1710446132.765843,-2.0912519756529724,-4.602627043048609,-0.006639577662179712
1710446132.7823691,-2.0592916520517073,-4.6306120475223524,-0.008348754337447509
1710446132.7982907,-2.0284505883788317,-4.658016436112894,-0.009665934431890209
1710446132.8156292,-1.9976172741747449,-4.687421973964653,-0.009984250990698837
1710446132.8314178,-1.9669271002791386,-4.715030267004159,-0.010266144148635676
1710446132.8493037,-1.9365587289938022,-4.744491155690856,-0.009989670702361467
1710446132.865504,-1.9052892055907182,-4.772841763544145,-0.009481378454264366
1710446132.8816912,-1.873442209720713,-4.801074662766352,-0.008830209090797594
1710446132.898561,-1.8413464388830796,-4.82975685525678,-0.00807100745358714
1710446132.9159255,-1.8092505058608443,-4.858683721427837,-0.007168364101808506
1710446132.9317276,-1.777512434520891,-4.885599275051157,-0.0063837297611999185
1710446132.9482126,-1.745527496574637,-4.912609414708997,-0.0054908966306847955
1710446132.9666028,-1.7123514985667645,-4.940784637848277,-0.004507008871611386
1710446132.9815347,-1.6785615822723114,-4.96536085215864,-0.003790111467214224
1710446132.9990115,-1.6442029092758192,-4.9915289238326235,-0.003325936103007939
1710446133.0153625,-1.6096800766917694,-5.01612835535565,-0.0030313036911876687
1710446133.0324519,-1.5753198273415456,-5.040590858669699,-0.0031244339979534866
1710446133.0491817,-1.5404839695062522,-5.06408682722355,-0.002940794350874498
1710446133.065446,-1.504026439514123,-5.086406421670893,-0.0026009612808379073
1710446133.081873,-1.4672666684858233,-5.108348167432441,-0.0024584753824083605
1710446133.099103,-1.4299273338533436,-5.130600220511018,-0.0024843509130796546
1710446133.115702,-1.3921270500767438,-5.152300887555948,-0.0026644026932691363
1710446133.1321363,-1.3545040809401931,-5.174031548507426,-0.0029565542106971382
1710446133.1486557,-1.317492934283552,-5.196247522216602,-0.0034158736982629902
1710446133.1650262,-1.2812234145954584,-5.218446343675616,-0.00418528206402972
1710446133.1818388,-1.2452386985674395,-5.241210150627957,-0.005170696374375667
1710446133.1983037,-1.209249810217982,-5.263908389969419,-0.006262550177315831
1710446133.215231,-1.1729927729974798,-5.2873275945271,-0.0073793550385451165
1710446133.231906,-1.1364903155470816,-5.310718671745067,-0.008411211552926984
1710446133.2483854,-1.09957749794017,-5.333972962133918,-0.009128836823619856
1710446133.2652023,-1.0624584766849896,-5.3572753655078875,-0.009208937405355696
1710446133.2816582,-1.0251680701199395,-5.379513875463479,-0.008706547032542089
1710446133.298536,-0.9876902554273319,-5.40131399744742,-0.007583278479359873
1710446133.315087,-0.9501848269931624,-5.421988980603487,-0.006233656815959634
1710446133.3313682,-0.9119702138900114,-5.441504972840809,-0.004600245475331
1710446133.3479002,-0.8723715444884401,-5.460023502660226,-0.002886626296085689
1710446133.3653014,-0.8310009601412255,-5.478096492567627,-0.0011987298663281307
1710446133.3817356,-0.7891225620942408,-5.494563731847279,9.227500790459596e-06
1710446133.3987527,-0.7470441907770929,-5.510425729067642,0.0007469205409916072
1710446133.4149308,-0.7057778676352724,-5.524915269896247,0.001028621377546122
1710446133.432295,-0.6646088213224813,-5.539594006996439,0.0009176161555419438
1710446133.448641,-0.6239303207316603,-5.553314772187097,0.00024069972104720947
1710446133.4655895,-0.5834658197815662,-5.567362834954005,-0.0015011630107104326
1710446133.482401,-0.5437075099981314,-5.581764181940879,-0.003623599603360088
1710446133.4985943,-0.5045037433642114,-5.596814811010128,-0.004949691725813395
1710446133.5159009,-0.4649263427628891,-5.613425954169262,-0.005974663737959765
1710446133.532119,-0.42510000510503526,-5.629956515084352,-0.006631604115840428
1710446133.5483258,-0.3846977407574184,-5.647364021975589,-0.007136008330230733
1710446133.565375,-0.3439207359172926,-5.6660216121457765,-0.0073616495408674884
1710446133.5816493,-0.30375254468152774,-5.684345715847943,-0.007666835355255014
1710446133.598455,-0.2645375461049962,-5.703273150078971,-0.007345094243103365
1710446133.6154473,-0.22372996767144634,-5.721535735942534,-0.006484242304954035
1710446133.6317947,-0.1811647071772223,-5.738344283500042,-0.0056012694992423175
1710446133.6482344,-0.13777219009154928,-5.754914021104596,-0.004585317739903811
1710446133.6661968,-0.09321419430693871,-5.772731280899049,-0.0034585246628138716
1710446133.6817276,-0.05026331156678674,-5.787565835089536,-0.002515977792143488
1710446133.6988378,-0.007171101959633533,-5.8025878757067435,-0.0018726802284039542
1710446133.7156448,0.03617556659696836,-5.816137908785234,-0.001563563606682819
1710446133.7327044,0.07949716495241664,-5.828818464044865,-0.0016905029583806376
1710446133.7488198,0.12240001301897999,-5.8400200845710755,-0.002151313499709272
1710446133.7644827,0.1650262446284303,-5.850163132840097,-0.0028813561830533982
1710446133.7820961,0.2082270607189046,-5.860995894052789,-0.003925416587539314
1710446133.7988122,0.2511476427933758,-5.8708082858622825,-0.005022232413661673
1710446133.8155148,0.29334386717425914,-5.880553899208122,-0.005884316538950367
1710446133.8317373,0.3358663880506581,-5.889500072176907,-0.006436289412641768
1710446133.8486052,0.3807163333014053,-5.898167504437514,-0.00640473198595151
1710446133.8649426,0.42660926635618907,-5.906367099163947,-0.006507700075734171
1710446133.8816125,0.4714378652551281,-5.915484283432963,-0.006690041452826717
1710446133.8993545,0.5152736596736438,-5.926323684515049,-0.005745360789772092
1710446133.914986,0.5572779695234462,-5.934451724491853,-0.00585136037446859
1710446133.9320567,0.5994169871767856,-5.9432149226456605,-0.005760941988844393
1710446133.948363,0.6423552895073124,-5.9518187460272705,-0.005270034257834037
1710446133.9653978,0.6871116875906803,-5.960620244765502,-0.0043690026464216145
1710446133.9819486,0.7326721659574773,-5.969345330349091,-0.0035649601797766973
1710446133.9984221,0.7778761929133547,-5.97827252700399,-0.003188520700558878
1710446134.0156746,0.8228951406880192,-5.9879944609807225,-0.0032287115125837454
1710446134.0329573,0.8677290704528046,-5.997770826070817,-0.003673988663781364
1710446134.049311,0.9122179647754909,-6.006593394985528,-0.004417875828756391
1710446134.0649683,0.9565318674755048,-6.014530189094447,-0.005345767885767369
1710446134.0813954,1.0013636316660697,-6.022876786791509,-0.0064533449735102565
1710446134.098411,1.0466028394803581,-6.031293837002851,-0.007621266717185331
1710446134.1148252,1.0918246767281865,-6.0388007687949905,-0.008656963354462591
1710446134.13358,1.137422164868835,-6.048108648737264,-0.009671540574768196
1710446134.1500187,1.1827263695078547,-6.054512416336277,-0.00959016167291962
1710446134.1653948,1.228855160684048,-6.0585682565582,-0.008353336563430312
1710446134.1824977,1.275962248237285,-6.062460340386066,-0.00689475793485747
1710446134.1984353,1.3215395418422602,-6.065041651638196,-0.005162400031879045
1710446134.2151217,1.3671298134298873,-6.0672753498753345,-0.00337343499746287
1710446134.2316275,1.4129754555305376,-6.068129225802649,-0.0017277022652711636
1710446134.249059,1.4592119877263918,-6.068887679449339,-0.00041935423548309405
1710446134.2653844,1.5045081144834247,-6.068340470352425,0.0004616300685622714
1710446134.2813337,1.549430645691544,-6.067219945771809,0.000664252489722467
1710446134.2984753,1.5945252322345267,-6.0665840797139285,0.0003827438427325215
1710446134.314583,1.6391520425336963,-6.065518414710603,-0.000251505966336254
1710446134.3314164,1.6842662423093833,-6.064995053470798,-0.0010577125413557156
1710446134.3481064,1.7291352458038256,-6.064371658646966,-0.001867443390517623
1710446134.3650756,1.774492251374149,-6.0641838695475565,-0.0025963543916080285
1710446134.3812873,1.820147042392028,-6.063913937770859,-0.002930076607875436
1710446134.398334,1.8663865159273285,-6.06433398321554,-0.0034281066471623456
1710446134.4146926,1.9124266396537712,-6.064236864332941,-0.003928340434879426
1710446134.4317718,1.9591292094292425,-6.064800991846901,-0.004545416365208328
1710446134.4482713,2.0053109980603976,-6.064879925456398,-0.005085821233545497
1710446134.4652057,2.0512839364985243,-6.065323643222094,-0.005415584842842341
1710446134.48217,2.097867846037727,-6.064843509887644,-0.005280090808951985
1710446134.4987874,2.144112045538986,-6.063675380962667,-0.0047889106252078945
1710446134.5148911,2.1901891065599908,-6.061563102917688,-0.004003490391135775
1710446134.5315757,2.237391725540451,-6.058895288690919,-0.003311983697677102
1710446134.548102,2.284734026449779,-6.05559271756972,-0.002932013688732303
1710446134.5651758,2.331983159026715,-6.052165591420886,-0.002808859369172654
