Time,x,y,z
1710444411.5704174,3.413468068429521e-05,-0.013250889737884896,-0.000979122277743865
1710444411.587048,3.442477209917665e-05,-0.013364229174122454,-0.0009872194748685168
1710444411.6034496,3.470817788286343e-05,-0.013475848307388759,-0.000987336950776484
1710444411.6210074,3.5012825892489844e-05,-0.013595237621863184,-0.00100417973923734
1710444411.6367245,3.5285928303172625e-05,-0.013702150171673616,-0.0010120080385767935
1710444411.654133,3.5601425383355636e-05,-0.013819788836668137,-0.0010204126277438517
1710444411.6705494,3.5889481474306186e-05,-0.013932169496801363,-0.001028433216924789
1710444411.6870954,3.617724473979338e-05,-0.014044605158108119,-0.0010364575438960293
1710444411.7064948,3.651527667778408e-05,-0.014176473271655401,-0.0010458790022678788
1710444411.7207463,3.676434841657859e-05,-0.014273751255928053,-0.0010528007614415131
1710444411.737524,3.678318499409626e-05,-0.014407931301899273,-0.0010529692087253688
1710444411.7546964,7.726141563570369e-05,-0.014570338170769158,-0.0010766167048006986
1710444411.7709606,8.695146460315887e-05,-0.014767356465352792,-0.001092677879912222
1710444411.7870963,2.7373549347668612e-05,-0.015013631755595686,-0.0011094329199066808
1710444411.804347,4.2542887120072355e-05,-0.015374686945940737,-0.0011188226542151523
1710444411.8213434,3.653756968249376e-05,-0.01581488568324872,-0.0011499255641390666
1710444411.8376114,3.832341302589074e-05,-0.01631640138953172,-0.0011721041118685164
1710444411.854316,3.799674274200517e-05,-0.017008752585143304,-0.0011899345306983216
1710444411.8702238,3.7687012440950105e-05,-0.017785693968397295,-0.0012043793329151332
1710444411.8873827,3.747050176167986e-05,-0.018784049140148387,-0.0012349623774699984
1710444411.903416,3.741901076537824e-05,-0.01987559809819516,-0.0012493688261897944
1710444411.9206767,3.695120787116157e-05,-0.02121049238597635,-0.0012642817164902238
1710444411.9368882,3.658439796455649e-05,-0.022608247068267175,-0.0012782377821990475
1710444411.9537454,3.587550913390127e-05,-0.024209619977927366,-0.001291517273757164
1710444411.970338,3.5669908017127105e-05,-0.02589576363716986,-0.001282977817358089
1710444411.9869702,4.112109683643113e-05,-0.027670857273003897,-0.0012796704532259432
1710444412.0042384,4.653934104628435e-05,-0.02950429868749419,-0.0012634488627676732
1710444412.0207093,4.6864329878075584e-05,-0.03130937197378815,-0.001259341341388275
1710444412.0382252,4.780036901038865e-05,-0.033374471977502526,-0.0012417583641391404
1710444412.0552201,5.376016837453713e-05,-0.03544321317080844,-0.001230014208299656
1710444412.0708585,5.8667323784878316e-05,-0.037302066960041964,-0.0012134191408826828
1710444412.0873063,6.045233547850117e-05,-0.03930588157186954,-0.0011985622075979781
1710444412.1045384,6.600627585720096e-05,-0.041438565338550296,-0.0011977198126034102
1710444412.1207774,7.065542185560899e-05,-0.04341960791531286,-0.00118224483893485
1710444412.1371648,7.296713619218052e-05,-0.0455098533207463,-0.0011971646709922124
1710444412.1538854,8.194485288432336e-05,-0.04764806110614809,-0.001191686584511614
1710444412.1705103,8.222446466375355e-05,-0.04985302620649669,-0.0012156570299816365
1710444412.1876793,9.149868803191432e-05,-0.052155974578286086,-0.0012329009737923869
1710444412.2046802,9.242896837301119e-05,-0.05458077893548638,-0.0012511989742950758
1710444412.220282,0.00010186299485567354,-0.05684532467320332,-0.0012701844978432728
1710444412.2373912,0.00010469252690482457,-0.05941885566545767,-0.0012953069836161599
1710444412.253552,0.00011001597580635125,-0.061910994886109634,-0.001319899830123035
1710444412.2712965,0.00011948433992765643,-0.06470498868694595,-0.001337819654074894
1710444412.287524,0.00012311467971387548,-0.06733604708683504,-0.0013606017372463143
1710444412.3040462,0.00012851394579689842,-0.0700590529416958,-0.0013700332378740313
1710444412.3210683,0.00013844130875786953,-0.07287450442121347,-0.0013698836957551312
1710444412.3370433,0.00014347509145009915,-0.07551904218510294,-0.0013773041951673282
1710444412.3538194,0.00015071831164424962,-0.07831339708662462,-0.0013841113190646388
1710444412.3708942,0.0001583177939654007,-0.08115057468169606,-0.0013700634004103162
1710444412.3873198,0.00016593399490091588,-0.08388982967224329,-0.0013767500943736386
1710444412.4035125,0.00017256940922954627,-0.08659156113387578,-0.0013698041658877108
1710444412.4201586,0.0001808235954459227,-0.08936881800504325,-0.001369663311211334
1710444412.4372134,0.0001892088839782284,-0.09222008401332073,-0.0013575031024551161
1710444412.453503,0.0001967616165045522,-0.09499132156660026,-0.0013590338353787052
1710444412.4704127,0.0002069441171437009,-0.09790398879527477,-0.001370420412401601
1710444412.4869776,0.00021637096093288485,-0.10091812003421917,-0.0013792648190326855
1710444412.5036707,0.0002256881178635321,-0.10416083113330504,-0.00141054785571174
1710444412.5201309,0.00024077656550556978,-0.10759609958897834,-0.0014438070564612266
1710444412.5374994,0.00025461587980059005,-0.11155018513577564,-0.0014858653372452765
1710444412.5541902,0.0002782514783692505,-0.11555723043645472,-0.0015220738451300795
1710444412.5709517,0.0002950983185930139,-0.11980280229457846,-0.0015737435902605462
1710444412.5872815,0.00031587876286751516,-0.12423989801273566,-0.0016484726679341613
1710444412.603583,0.00033826493594547733,-0.12903302870513886,-0.00173250853947809
1710444412.6204326,0.00036353264412439,-0.13420602573866627,-0.0018080387887357894
1710444412.6368148,0.0003891334915932891,-0.13959404152565905,-0.0018934737162699543
1710444412.653523,0.00041764044700231086,-0.1453433326427825,-0.0019546799485161146
1710444412.670638,0.0004490591478080459,-0.15139295135502898,-0.002005308850808941
1710444412.6871254,0.00048118355944609654,-0.15738413843353902,-0.0020444778586228714
1710444412.7038677,0.0005138156805169682,-0.16367337969036053,-0.002062004048765396
1710444412.720737,0.0005536864679423889,-0.17010023035104316,-0.0020770752962084946
1710444412.737956,0.0005954554754694123,-0.17687015813781223,-0.0020823717515439386
1710444412.7538788,0.0006403698723210482,-0.18333217287396916,-0.0020839802571618418
1710444412.7705064,0.0006926769108071597,-0.19024261769146722,-0.002093899342244378
1710444412.7870185,0.0007476221911183761,-0.19750024712440475,-0.002094090795504353
1710444412.8037443,0.0008085784201569754,-0.20518985497862635,-0.0020984675505831087
1710444412.8208714,0.0008781659823453935,-0.21345325208824745,-0.0021118346515917033
1710444412.8370676,0.0009464994992131543,-0.22159223374450052,-0.002133543447039427
1710444412.8537035,0.0010233888364868952,-0.23054152158062782,-0.002182985686898719
1710444412.8709126,0.0011162008640577148,-0.24022836698699107,-0.002238522394607184
1710444412.8872154,0.0012075987153516317,-0.24965501092317238,-0.0023056797980859686
1710444412.9042718,0.0013144998916074036,-0.2595040018562392,-0.0023841205392541765
1710444412.9209766,0.0013519233326401462,-0.269046126695881,-0.002443042572868229
1710444412.9374852,0.0015818962608209386,-0.2783706638150364,-0.0024920750897644097
1710444412.9537466,0.0016643703680933614,-0.2869829271311615,-0.0025305301760922432
1710444412.9711509,0.0018053600619700745,-0.2953681469298343,-0.002544353617459238
1710444412.9877067,0.001942721321686343,-0.30214885062209895,-0.0025227026824518493
1710444413.0048175,0.002085613157804393,-0.3073700662051922,-0.0024458520607483314
1710444413.0211198,0.0022470462137914983,-0.3118193981953397,-0.0021805701301591085
1710444413.0376852,0.0023153033982337566,-0.31732264808151633,-0.0015610936217298828
1710444413.0541527,0.0024797947888788724,-0.32057099859052496,-0.0007481200187827523
1710444413.0708876,0.002768518522188101,-0.32087644105714214,0.00019617538339829584
1710444413.0880737,0.002961830251679777,-0.31800310452966524,0.0010537492910855212
1710444413.1049457,0.0030760870176302557,-0.31142031130764436,0.0017140377193209356
1710444413.1203036,0.0031977012344919964,-0.3024945243488346,0.0021022941094081702
1710444413.137831,0.003295785535736127,-0.2904382172563685,0.00224692266782589
1710444413.1538858,0.00336608322704753,-0.27743801099336146,0.002058818538630587
1710444413.1715734,0.003434234296624522,-0.262965771809081,0.0015323297221545306
1710444413.18761,0.003556206619424807,-0.25011294573463094,0.0007502199549215066
1710444413.2048545,0.003665811319254289,-0.23786094636976343,-0.00036818432517934604
1710444413.2221844,0.0038571551670895012,-0.22895817970731938,-0.0016747264287604391
1710444413.2373762,0.00417937096842673,-0.2259472991681197,-0.0029563658801631757
1710444413.254973,0.0040897667039521985,-0.22712008094974226,-0.004440566101664204
1710444413.270742,0.004545253191036217,-0.2340418429659296,-0.005717682549033213
1710444413.2871048,0.004785758477353747,-0.24621943755729386,-0.006892222697887722
1710444413.3044493,0.005559490022862975,-0.2621983105171001,-0.007828398801513332
1710444413.3212714,0.005840398739431066,-0.282274657918873,-0.00839519401570151
1710444413.3379192,0.007523066406852866,-0.3046675265234864,-0.0086732130223982
1710444413.3541493,0.008709420961247253,-0.3279316924197789,-0.008621023508844678
1710444413.3710601,0.00851256779546076,-0.3541257074506794,-0.008087801219103326
1710444413.3873143,0.009669961313927982,-0.3791082280344516,-0.007140058522929622
1710444413.4048362,0.010767761212155386,-0.4063027883548461,-0.0056840891910558446
1710444413.4209774,0.01179666549257763,-0.4302502198825787,-0.004055418660959514
1710444413.437305,0.012024657909656115,-0.45238255428756186,-0.002307274524108847
1710444413.4546487,0.014342554560565365,-0.4718391798800095,-0.0005340392476508065
1710444413.471219,0.01603190117854493,-0.4892558441449185,0.0009523934849736186
1710444413.4879463,0.016588992208413367,-0.5037755948797037,0.0022322751351812093
1710444413.5046048,0.0178417046653061,-0.5142420161831276,0.0033438298341869647
1710444413.521057,0.01860766819574556,-0.5201424794985957,0.004337025886026357
1710444413.5375597,0.01878821213080299,-0.5251182580922485,0.005099687774963636
1710444413.5542257,0.019354774558727642,-0.5276997017676919,0.0055310608025684405
1710444413.5708153,0.020066694410721366,-0.5288329947951639,0.0055559603722616065
1710444413.5871205,0.021219629929095197,-0.5280542669693435,0.005165667384857335
1710444413.6041117,0.022212435348839807,-0.5256163390845947,0.004368308982502506
1710444413.6208887,0.023288885016240737,-0.5218251495847096,0.0032586378604543636
1710444413.6373444,0.02418909637324977,-0.5168747711760164,0.0019990123233254555
1710444413.6545303,0.02509503567411735,-0.5097352458947207,0.0006689071272859451
1710444413.6713536,0.026261792588735206,-0.5013200057779658,-0.0005928954558353807
1710444413.6881578,0.027161470888703784,-0.49387812481290755,-0.0017035940126395425
1710444413.7042732,0.02811860101499347,-0.4868100902727198,-0.00255694592134469
1710444413.7215166,0.029119469611922966,-0.4789480988542769,-0.0031205721465645954
1710444413.7373888,0.029993600012610436,-0.47119521596703345,-0.003280125614690027
1710444413.7547696,0.030908785013973178,-0.4621033541378321,-0.0030801595573983582
1710444413.7713525,0.03175263679668226,-0.45262497376078314,-0.002571984310434615
1710444413.7873619,0.03252888461242215,-0.4427695089396649,-0.0018831939914795222
1710444413.8042371,0.03339177617896871,-0.43204183712759725,-0.0010875676028322236
1710444413.8218808,0.034502632938494024,-0.42099535210553224,-0.00033984166415254737
1710444413.838346,0.03528745245017986,-0.411302921948987,0.00020722885099295745
1710444413.8538551,0.03651659755803036,-0.40300298497042664,0.0005916620169144006
1710444413.8712575,0.03867229414136865,-0.3952095381179419,0.0008434722660361582
1710444413.8882246,0.041091395482912615,-0.3899736841682175,0.000832400983346542
1710444413.9041932,0.04215958840804049,-0.38905688064847394,0.0005342064788172237
1710444413.920908,0.04415537323052484,-0.3901311890537685,6.884422308474635e-05
1710444413.938274,0.04925595127704739,-0.39367649651235936,-0.0005844254548272504
1710444413.955024,0.049886578020907756,-0.40225254001297484,-0.0014663024681182872
1710444413.971828,0.05083994578433078,-0.41184943860302475,-0.0024137793413638643
1710444413.9877524,0.05310740527056679,-0.42278165243000393,-0.0033339793741314176
1710444414.0042138,0.05599285858987557,-0.4359451158441767,-0.004228397142489225
1710444414.0209355,0.059532027644649065,-0.4509809852150448,-0.004991585687579894
1710444414.0373762,0.06320569149380861,-0.466658715704092,-0.005509400520875985
1710444414.0543685,0.06702888269850103,-0.48320841291797156,-0.005730876880538033
1710444414.070747,0.07032163899903426,-0.49849850305408294,-0.0055177171877284084
1710444414.0878792,0.0721487872189976,-0.5121775708645575,-0.004721888852879781
1710444414.10432,0.07110718818272238,-0.5219574552145896,-0.003325708883048603
1710444414.1209803,0.06966347675411506,-0.5256085798031966,-0.0014401892048918215
1710444414.1372705,0.06936839010379525,-0.5266801408200686,0.0005111990406076136
1710444414.1538653,0.07004962415859937,-0.5233218231007906,0.002460523567637125
1710444414.1704886,0.07169770721258718,-0.5155986972126463,0.0042307209607109686
1710444414.1872728,0.07468477136246962,-0.5030888466312673,0.005744031814490331
1710444414.2037098,0.0764561790999048,-0.4866559636779281,0.006895594832863287
1710444414.220852,0.07879034815117793,-0.4673975411671852,0.007596328521320551
1710444414.2370992,0.08079083454859881,-0.447822519900468,0.0077800659198557776
1710444414.2542849,0.08171775574956526,-0.42623669785048957,0.007488897589755464
1710444414.2703762,0.08277359731866119,-0.40522987536626665,0.006866163922698676
1710444414.2870207,0.08364399312454694,-0.3835969034366016,0.0059638037330110106
1710444414.3036842,0.08608505944972823,-0.36200789431758035,0.004887589928522381
1710444414.3208404,0.0891572755515427,-0.3402780035542624,0.003548892440996906
1710444414.3370378,0.0873304433310256,-0.3212113627470766,0.002104209275201566
1710444414.353792,0.0875492261648461,-0.30091135139173264,0.0006635359102864048
1710444414.3716962,0.09031942682169225,-0.2800903295962469,-0.0007349823160374063
1710444414.388868,0.09019154086102121,-0.2613737732749561,-0.001961495524450761
1710444414.405186,0.0908353528146959,-0.24481970539713213,-0.002917113835119342
1710444414.4208066,0.09267718856783233,-0.2302066212975155,-0.003630010799018439
1710444414.4374366,0.09413942645037132,-0.21652662768762335,-0.0040952546725802645
1710444414.4544878,0.09555843560114827,-0.2041785823410216,-0.004241219507729112
1710444414.4709098,0.09749074752875796,-0.19401535224509514,-0.004057278130652266
1710444414.4872427,0.0994125915495784,-0.186011390316982,-0.0036284289825507933
1710444414.5041077,0.10251763309856025,-0.18000910462323524,-0.0029768348110485294
1710444414.521079,0.1053079267494455,-0.17619766493205255,-0.002177642036340892
1710444414.5375204,0.1087683470855166,-0.17445036966680771,-0.0013187376982320138
1710444414.554954,0.11247303102033375,-0.1743425042712805,-0.0003713214442377521
1710444414.5713825,0.11580181542019137,-0.1756531077489129,0.0004609455818902847
1710444414.5870862,0.11918249765307054,-0.17808597651829794,0.0011381367513468247
1710444414.6039824,0.12316783799530208,-0.18176770818819482,0.001697546223367976
1710444414.6213286,0.12747679520290084,-0.18642428800679955,0.0020266864340862463
1710444414.6382716,0.13173878770678182,-0.19179705218393223,0.0021305393061761472
1710444414.6540427,0.13609630633102443,-0.197527932800182,0.0019915335668084866
1710444414.6711335,0.14111224265079883,-0.20443530110483482,0.0016296054817016917
1710444414.6885116,0.14609655930712395,-0.21218131984588567,0.0010709654161089562
1710444414.7043724,0.15094793352939717,-0.21996150083251176,0.0004524817514074927
1710444414.7212343,0.15610674806963998,-0.22838862488009562,-0.0002073304361478999
1710444414.7376063,0.16094803171199903,-0.2370934275687302,-0.0007313482042885221
1710444414.7545013,0.16696590840755085,-0.24556369820807591,-0.0010319489563482105
1710444414.7714198,0.16890483570985632,-0.25245871768553535,-0.0010026796307246277
1710444414.7879364,0.16688986927866628,-0.2567782911377519,-0.0006323311365195462
1710444414.8041778,0.16384948310580036,-0.2559185252659545,6.18377188984553e-05
1710444414.8216164,0.16397745681698497,-0.2501037133899503,0.0010082825122009222
1710444414.838224,0.16613199114558608,-0.2422020652456037,0.0019384213941189812
1710444414.8538635,0.16965100699545216,-0.2306824482414969,0.0027993125479778814
1710444414.8711598,0.17283342945101102,-0.2140882090814136,0.003589661366897622
1710444414.8871102,0.17515058869505198,-0.19574109156161906,0.004137788032309909
1710444414.904731,0.17758363839958272,-0.17274688781153139,0.004486997648183882
1710444414.9213831,0.18000235866968356,-0.14943826408806343,0.004592782783286994
1710444414.9391103,0.1816756966779853,-0.1242918933270195,0.004503570296373144
1710444414.9551373,0.1827194241226145,-0.10208368371394708,0.004227034706547622
1710444414.9720595,0.18444205001156788,-0.0807346025550983,0.0037498821354869094
1710444414.988545,0.18669565482835995,-0.06360149518529987,0.0030612153229189116
1710444415.004962,0.19128475908416787,-0.04892702497383985,0.002208571941471683
1710444415.0220015,0.1951784228765728,-0.03658319069837624,0.001206122574756273
1710444415.0387728,0.19795082353483137,-0.0277720076884489,0.0001570441006495371
1710444415.0551023,0.20136061110457734,-0.02172828094101557,-0.0008097255323124878
1710444415.0717251,0.20501120185980895,-0.017876308093897977,-0.0016698710625153083
1710444415.0870807,0.20862937507578777,-0.01593687116999556,-0.002281818398610385
1710444415.1044803,0.21327575505878865,-0.014924224894982933,-0.0027161194251219102
1710444415.123808,0.21884035083177641,-0.0142503286868233,-0.0028682519519252713
1710444415.138213,0.22305038892466317,-0.013398854940687757,-0.002734550950580319
1710444415.1548042,0.22810987748248754,-0.010115089839993813,-0.002320057184692519
1710444415.171264,0.23331250519522062,-0.00805650373802611,-0.0017892231181688622
1710444415.187508,0.2378764346697617,-0.0051162689182869744,-0.0011272496576908036
1710444415.2042153,0.24394492264901435,-0.002438202982295715,-0.0003466807965623651
1710444415.2215934,0.25019522788237214,-0.0010527747333322858,0.0005068418294322628
1710444415.2373474,0.2562222495157571,-0.0010250548180841218,0.0012294965922941422
1710444415.2535746,0.2634339324756331,-0.005175691777537166,0.0018454584113277337
1710444415.2714014,0.2716302903627793,-0.010007995981377346,0.00246874926888694
1710444415.2877448,0.2783304926059294,-0.014958415161012425,0.0028696970690454356
1710444415.3042037,0.2858468182230148,-0.020668524718986846,0.003074454071540556
1710444415.3215961,0.29484585180427164,-0.026820504804163856,0.0031207968966443906
1710444415.338233,0.30317010808341044,-0.03244477475147311,0.003046033327459301
1710444415.3547099,0.3098926311987331,-0.03712307124140041,0.002907781065986098
1710444415.3724964,0.31636596955234025,-0.03751696652900063,0.002884116013312025
1710444415.3880105,0.31819340145003716,-0.030634511380151528,0.0031020022197673944
1710444415.404971,0.31100809279160524,-0.022942304320617467,0.003429146788534196
1710444415.4215379,0.3097152414525711,-0.008812319465202703,0.003575744323278342
1710444415.4375582,0.3113393474486447,0.009418219205783592,0.003621030956527294
1710444415.4541502,0.3142769326966249,0.03435182922792801,0.0035761591548889656
1710444415.4712071,0.31536486502323785,0.064870449171739,0.0034003497922058816
1710444415.4877744,0.3150160170618047,0.09909013395575994,0.003132391351426766
1710444415.5051978,0.31407706147279785,0.13870568357722898,0.0027654902649122274
1710444415.5210044,0.31248249723805344,0.17654270192848223,0.0023282995244967787
1710444415.5377488,0.30921533774607596,0.21664768808134577,0.0018516826470973732
1710444415.5543096,0.3055092910982666,0.25355581656762216,0.0013879249886558662
1710444415.571545,0.30201735758577397,0.29141513660267804,0.0010088486014871636
1710444415.586606,0.29995131209620185,0.32250095090913367,0.0007957296196940616
1710444415.6035807,0.29903584195751437,0.3547194839679435,0.0005581306862736798
1710444415.6203158,0.2989019075658534,0.38447461376946324,0.000390559869326406
1710444415.6371772,0.2971051996111462,0.4103557584769888,0.00021644808686351597
1710444415.654141,0.2918330221914551,0.4298948282295572,-0.00019938268885632431
1710444415.6704998,0.2907673245253705,0.44896512811522626,-0.0005956732120885604
1710444415.686854,0.2927660027612271,0.46649281765393236,-0.0007660419227973791
1710444415.7040648,0.29367426035509,0.4825554769525666,-0.0008461090113967702
1710444415.7205038,0.29399341381454797,0.49596097322866567,-0.0008778168820473985
1710444415.7367828,0.2942908003106083,0.5067288591690003,-0.0008512367643381303
1710444415.7542644,0.2969760348182483,0.5185816523267027,-0.0006605055680018945
1710444415.770864,0.3001091949886545,0.5297605517470494,-0.00028941743257781177
1710444415.786815,0.30273885160791014,0.5394113824034098,0.00018518934687262526
1710444415.8038,0.30672932709165257,0.548381004141456,0.0007664443377530473
1710444415.8204224,0.31216706378466963,0.5559050406442194,0.0014275678861422197
1710444415.8372877,0.3179331919577149,0.5614709537837107,0.0020932681854911256
1710444415.8538897,0.32439168893153286,0.5636121604545441,0.002668628406921937
1710444415.8708644,0.33095607797873183,0.5583887929253486,0.00300249121129234
1710444415.8870196,0.33665713684146387,0.5534087958347831,0.0032393495754390053
1710444415.9037101,0.3449965813785914,0.5464224057756383,0.0033166985710187647
1710444415.9204786,0.3556016987822507,0.5377842316333287,0.003221252560108113
1710444415.9366934,0.367116800448024,0.5277476586857922,0.002993212774981373
1710444415.9539416,0.3807299741287915,0.5166129189936961,0.0026505474757157975
1710444415.9711385,0.3938126075869681,0.5064006022450864,0.002363508283971724
1710444415.9870198,0.4036145885507468,0.4979454688259313,0.0023713939661718078
1710444416.0034533,0.41155934660237775,0.5004794577040891,0.0027765532625093556
1710444416.0201182,0.4145874532556762,0.5077903708558528,0.0032173583660285643
1710444416.0375483,0.41749933906578757,0.5163645679701803,0.0037009921245838785
1710444416.0544226,0.41979203710790464,0.531864309719353,0.004200408016741201
1710444416.071108,0.41930655298812775,0.5548907485307802,0.004756715159504509
1710444416.0871768,0.4149012391015798,0.582660578102166,0.005007015936686993
1710444416.1039689,0.4088664065992989,0.6181807918524364,0.005018930150219535
1710444416.1201904,0.4018210721250558,0.6579265069126227,0.00485413333072357
1710444416.1373863,0.3929771756807296,0.7037001726774345,0.004467646396429048
1710444416.1533103,0.3829903641159267,0.7473544455884381,0.003972876149431683
1710444416.171098,0.37007189909954213,0.789977595573938,0.0032376899423731953
1710444416.1869726,0.3564764192070269,0.8272175276870712,0.00266104816473173
1710444416.2039988,0.3424953758253208,0.8652815255202856,0.0019822998740291987
1710444416.220924,0.3310951281849243,0.9024247321058068,0.0011184239685409973
1710444416.2374613,0.3207224885537378,0.9373013486507666,0.00021114230594025272
1710444416.2540066,0.31226274940443577,0.9672838271497298,-0.0008120947091049135
1710444416.2711277,0.30725977035741925,0.9946405792534574,-0.001995724315480567
1710444416.2874014,0.3002039581385562,1.0178573531163524,-0.003035535824511121
1710444416.3043995,0.29533629554326357,1.0409829452043058,-0.004008350009717068
1710444416.3213787,0.2905934226727367,1.0636977156813086,-0.0047993612809085606
1710444416.3372564,0.2843777899864494,1.0820765722098555,-0.005370568660570341
1710444416.353643,0.2754544894728788,1.1056887914089972,-0.0055393955208659345
1710444416.3705783,0.2665416320332152,1.1285496454447757,-0.005204121685487369
1710444416.3875647,0.25533509668158655,1.1445387430549725,-0.004510731991247555
1710444416.4036536,0.24168136398142842,1.162676747402261,-0.003508593765538077
1710444416.42034,0.23011756650237977,1.1845060219923327,-0.002117498758040902
1710444416.437177,0.2185175201851246,1.2086987381093297,-0.00047175026604345663
