Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1710444410.623123,222,1710444410,623020172,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6970338994034153e-05,-0.006744933350776228,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.637378,223,1710444410,637277365,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503258419796867e-05,-0.006744931077039582,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.6535718,224,1710444410,653454065,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9088767881199314e-05,-0.006737202418804682,-9.810002054730333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.6703672,225,1710444410,670258045,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653243152678469e-05,-0.0067526144879152174,-9.810945484453608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.6866283,226,1710444410,686506033,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6620598329785365e-05,-0.006737756983172748,-9.810489602074986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7039473,227,1710444410,703829527,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738391037373973e-05,-0.0067522927541797464,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7204685,228,1710444410,720358610,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654201674783482e-05,-0.006737742658631875,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7371304,229,1710444410,737006426,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7797930283525956e-05,-0.006744887876043299,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7540295,230,1710444410,753809690,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8094613836037196e-05,-0.0067450972871884365,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7709448,231,1710444410,770726919,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.656362790411649e-05,-0.006737699685009258,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.7874882,232,1710444410,787333488,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6934390862382652e-05,-0.006744727122862396,-9.810001589069067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.8037677,233,1710444410,803560734,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.719532079430707e-05,-0.006745593416524688,-9.810945018792342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.82082,234,1710444410,820667982,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6609381525055743e-05,-0.006737881356567308,-9.810489602074986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.8370528,235,1710444410,836915731,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825073161398795e-05,-0.006745220523714673,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.8538346,236,1710444410,853704453,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7686841372958402e-05,-0.006745431526475463,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.870621,237,1710444410,870537996,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666039405016825e-05,-0.006738034833790943,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.8871624,238,1710444410,886871576,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664153091778661e-05,-0.006737981855727081,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.9041357,239,1710444410,903996706,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7556698371658042e-05,-0.00674554157532915,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.9210422,240,1710444410,920925617,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67179107055393e-05,-0.0067454235683971995,-9.810001589069067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.937034,241,1710444410,936903000,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7161728111712738e-05,-0.006738670797930951,-9.810945950114872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.9536784,242,1710444410,953577518,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8966692204101917e-05,-0.006738302452594228,-9.810489602074986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.970304,243,1710444410,970212221,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669786451955881e-05,-0.006738454565575875,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444410.9866397,244,1710444410,986526728,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683499926104696e-05,-0.006753419845435385,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0033808,245,1710444411,3286839,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7125141379807807e-05,-0.0067388665666562085,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0204787,246,1710444411,20361423,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308980093099148e-05,-0.00673860122158957,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0372465,247,1710444411,37119627,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6770296354423447e-05,-0.006738755608307862,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0542238,248,1710444411,54054737,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683260562031956e-05,-0.006738595991995283,-9.810002054730333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0707176,249,1710444411,70505619,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845291831620197e-05,-0.006739412945572347,-9.810945484453608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.0872464,250,1710444411,87117434,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.787425766875437e-05,-0.0067466575252752205,-9.810489136413722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1040313,251,1710444411,103840828,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680258163844608e-05,-0.006746849883395509,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1204023,252,1710444411,120259285,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6831524707234125e-05,-0.006739434773444153,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1369162,253,1710444411,136794090,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7289097331940122e-05,-0.006739362013871467,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1537101,254,1710444411,153574467,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740182404343581e-05,-0.006739504577159198,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1702216,255,1710444411,170074940,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6874570272300337e-05,-0.006739652824788546,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.1869705,256,1710444411,186777592,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6909157714677483e-05,-0.006739518901700071,-9.810067712968724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.2034378,257,1710444411,203265190,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8595821776252072e-05,-0.006740181468558842,-9.810811374009234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.220478,258,1710444411,220237970,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7947201094364454e-05,-0.006740153501598092,-9.810556191635909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.2373343,259,1710444411,237210274,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695315185425088e-05,-0.006740247406921589,-9.810477960543357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.2538955,260,1710444411,253713131,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6893015072666167e-05,-0.006740394062935284,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.2704427,261,1710444411,270268917,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701003523843876e-05,-0.006740540718948979,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.2866201,262,1710444411,286504984,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7832722895108308e-05,-0.00674068032637907,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.303395,263,1710444411,303224325,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6992968002736452e-05,-0.0067408128852255575,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.3203068,264,1710444411,320152283,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7033307288286377e-05,-0.006740660544870246,-9.810067712968724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.336907,265,1710444411,336791277,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7017816569204157e-05,-0.006741303557593859,-9.810811839670498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.3535583,266,1710444411,353436708,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7444277193524218e-05,-0.006741256491245277,-9.810556191635909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.3708036,267,1710444411,370569706,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9316503034442527e-05,-0.006741332434049268,-9.810477960543357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.3870854,268,1710444411,386890411,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7055048118611165e-05,-0.006741459535927804,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.4033463,269,1710444411,403238058,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711093940755136e-05,-0.006741589138916651,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.4202118,270,1710444411,420112848,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7073443180987853e-05,-0.006741718741905498,-9.810476097898295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710444411.4372036,271,1710444411,437070131,map,0.0004086122062682996,6.0238087248861995e-06,1.59757293936501e-08,0.9999999164998857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7042657142066468e-05,-0.006756647641978665,-9.810475632237031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
